rDate,Month,Year,Weekday,Time,Time-Day,Morning,Afternoon,Night,Sender,clean_msg,emoji,word_count_group,Sentiment_Polarity,Sentiment_Label,Emosent_Polarity,Emosent_Label,is_msg,is_emoji
2023-08-15,8,2023,Tuesday,21:56:00,Night,0,0,1,Eze,es evidente que son familia,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,21:57:00,Night,0,0,1,Fede,si,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:02:00,Night,0,0,1,Jose,la ultra derecha está de moda en europa últimamente ,🤔🤔,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:05:00,Night,0,0,1,Juan,acá esta pasando algo muy gráfico y que te demuestra que la democracia tiene sus patas flojasacá sí no ganas con mayoría absoluta tenes que armar gobierno pactando con otros partidos así pasa que partidos regionales y de poca representación nacional nula te definen quien gobierna su voto termina valiendo más que elde la mayoria,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:05:00,Night,0,0,1,Juan,acá ganó el pp el psoe segundo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:05:00,Night,0,0,1,Juan,pp hace alianza con vox,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:05:00,Night,0,0,1,Juan,psoe con con sumar,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:05:00,Night,0,0,1,Juan,losprimeros son de tendencia derecha,_,short msg,2,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:06:00,Night,0,0,1,Juan,lossegundos de izquierdasociocomunistas,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:06:00,Night,0,0,1,Juan,quienes definen,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:06:00,Night,0,0,1,Juan,los separatistas catalanes y elpartido de la eta en elpais vasco a cambio de,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:07:00,Night,0,0,1,Juan,ahí va la chanchaday demuestran que son casta a full,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:08:00,Night,0,0,1,Juan,muchas veces no tienen absolutamente nada en comun esos partidos incluso son contrarios pero lo que prima no son los ideales sino mas bien los ministeriospresupuestos casta a full la gente se hincha las bolas de eso,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:09:00,Night,0,0,1,Delca,estoy de acuerdo,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:11:00,Night,0,0,1,Juan,en este caso lapolitica no está al servicio de la gente está al servicio de lospoliticos,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:12:00,Night,0,0,1,Juan,los separatistas catalanes quieren a cambio de su voto el indulto de su líder y tener un referéndum para poder independizarse los de eta quieren más indultos a sus presos,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:21:00,Night,0,0,1,Fede,el interes de los politicos no esta alineado con los intereses de la gente se llama problema de agencia,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,22:37:00,Night,0,0,1,Juan,tengo un cuñado que al respecto del comportamiento de los politicos suele decirhay que balizar el futuro,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:15:00,Night,0,0,1,Delca,mi mirada es que millei es casi casi el próximo presidente si los candidatos llegan a las generales con un mix de y la suerte de los dos más altos está dominado por la voluntad más baja si llegan milei y massa mayoría de cambiemos vota milei si llega la tia pato y milei creería que una buena parte del kirscnerismo que están desencantados y se quedaron sin opcion votaria millei también con lo cual medio que la suerte esta echada salvo que de aquí a octbre milei se caiga por debajo de puntos en fin,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:17:00,Night,0,0,1,Chongui,sip yo creo algo parecido a lo que decís mati,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:17:00,Night,0,0,1,Delca,vos a quien votarias en una segunda vuelta si las opciones son milei y patricia,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:18:00,Night,0,0,1,Chongui,mira el domingo dije milei pero estuve leyendo bastante lo que es el tipo y creo que me plastificaria el estómago y la votaría a pato,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:18:00,Night,0,0,1,Delca,ok,😂,short msg,3,Neutral,0.221,Positive,msg,emoji
2023-08-15,8,2023,Tuesday,23:20:00,Night,0,0,1,Chongui,voto blanco tmb es opción aunque es tirarlo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:20:00,Night,0,0,1,Chongui,una cagada la verdad,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:21:00,Night,0,0,1,Delca,claro o puntos de los votantes de kicilof cortaron boleta y votaron a milei suena lógico que en el desencanto si massa no es una opción hagan lo mismo imaginaria mucho blanco y ausentismo lo cual le daría aun mas votos a milei,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:22:00,Night,0,0,1,Charlie,hay q ver q pasa hubo pocos votantes puede cambiar todo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:22:00,Night,0,0,1,Delca,siempre hablando de una segunda vuelta,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:22:00,Night,0,0,1,Charlie,puede haber voto miedo contra milei,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:24:00,Night,0,0,1,Delca,si el problema es el pais si el pais estuviera normal el voto miedo funcionaria en contra de milei pero de aca a octubre solo puede empeorar lo emocional va a ser fuerte creo yo es decir no creo que massa pueda capitalizar con el kilombo que hay y habrá el voto miedo a milei seria raro,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:25:00,Night,0,0,1,Chongui, no descarto milei ganando en primera vuelta,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:25:00,Night,0,0,1,Chongui,si este pelotudo no acomoda un poco las cisas,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:25:00,Night,0,0,1,Charlie,mm no creo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:26:00,Night,0,0,1,Chongui,en varios grupos que estoy que son claramente amarillos varios están pensando cambiar paro por milei,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:27:00,Night,0,0,1,Chongui,y los de larreta un gran van a ir para ahí tmb,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:27:00,Night,0,0,1,Chongui,igual tampoco creo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:27:00,Night,0,0,1,Chongui,pero no lobdescarto,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:27:00,Night,0,0,1,Fede,jxc se rompe despues de noviembre,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:27:00,Night,0,0,1,Fede,halcones y palomas,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:28:00,Night,0,0,1,Chongui,eso no hay duda,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:28:00,Night,0,0,1,Delca,q es paro por milei,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:28:00,Night,0,0,1,Chongui,votaron bullrich y cambian a milei,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:29:00,Night,0,0,1,Eze,o al reves votaron mile como senal pero a presidente votan bullrich,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:29:00,Night,0,0,1,Chongui,ojalá se de eso,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:30:00,Night,0,0,1,Charlie,todo es medio impredecible,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:30:00,Night,0,0,1,Delca,vos la ves,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:30:00,Night,0,0,1,Charlie,acá en tigre para q pierda malena muchos amarillos votaron a zamora,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:30:00,Night,0,0,1,Eze,yo no creo que milei sea presidente,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:30:00,Night,0,0,1,Charlie,y en caba muchos k votaron a loustau,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:31:00,Night,0,0,1,Chongui,_,🙋,short msg,3,Neutral,0.492,Positive,msg,emoji
2023-08-15,8,2023,Tuesday,23:31:00,Night,0,0,1,Delca,porque,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:31:00,Night,0,0,1,Chongui,según durán barba nadie cambia el voto si es ganador,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:34:00,Night,0,0,1,Charlie,yo tengo dudas q gane,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:43:00,Night,0,0,1,Loro,es ladri no puede opinar ni de si esta niblado o no,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:43:00,Night,0,0,1,Loro,nublado,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:44:00,Night,0,0,1,Loro,que se vaya a hacerse la carmela a su pais,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:57:00,Night,0,0,1,Javo,yo tengo un feeling como el de ezequiel,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:57:00,Night,0,0,1,Javo,creo que como eran las paso era lo mismo siempre y cuando no sume massa,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:57:00,Night,0,0,1,Javo,y por esta razon milei sumo tantos votos,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-15,8,2023,Tuesday,23:58:00,Night,0,0,1,Javo,creo que para octubre bullrich sacara mas votos tal vez sea lo que quiero escuchar,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:03:00,Night,0,0,1,Chongui,hay mucho tmb de eso uno cree que va a pasar lo que uno quiere que pase,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:12:00,Night,0,0,1,Barde,los españoles en general están escandalizados con milei porque tienen una visión muy romántica de la izquierda sudamericana la izquierda en europa es más moderada no tiene nada que ver con lo que pasa en argentina,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:13:00,Night,0,0,1,Juan,sánchez viene siendo una version no muy light de la izquierda,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:14:00,Night,0,0,1,Chongui,y massa está viajando a reunirse con ellos,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:15:00,Night,0,0,1,Chongui,milei en primera vuelta y entrega anticipada del poder,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:16:00,Night,0,0,1,Chongui,a todo esto dónde está alberto no,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:19:00,Night,0,0,1,Barde,me gustó eso,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:20:00,Night,0,0,1,Eze,a ver si levantamos la onda,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:22:00,Night,0,0,1,Javo,en paraguay en la asunción del nuevo presidente,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:23:00,Night,0,0,1,Barde,si estuviera gobernando otro partido el peronismo ya lo hubieran volteado quien los va a voltear luis ellos mismos,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:26:00,Night,0,0,1,Barde,coincido pero acá en europa la izquierda no puede hacer lo que hacen en sudamérica,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:28:00,Night,0,0,1,Barde,alberto y cristina,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:30:00,Night,0,0,1,Javo,alberto en paraguay,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:31:00,Night,0,0,1,Loro,la critina en calafate se fue en un avion del correo pobre no tiene plata para un avion de linea,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:32:00,Night,0,0,1,Loro,_,😂😅🤣😂😅🤣,short msg,3,Neutral,0.2005,Positive,msg,emoji
2023-08-16,8,2023,Wednesday,00:32:00,Night,0,0,1,Loro,no la dejarian subir ,🤣😅😂🤣😅😂,short msg,1,Negative,0.2005,Positive,msg,emoji
2023-08-16,8,2023,Wednesday,00:34:00,Night,0,0,1,Barde,no sé carlos santoro hizo una buena elección nunca hacen más que eso en la ciudad ademas te digo que no me sorprende el resultado porque este pibe era muy resistido estuvo en el kirchnerismo eso no es un accidente lo metieron los radikales aliados de larreta,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:43:00,Night,0,0,1,Barde,por miedo a milei votas a massa m no sé,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,00:48:00,Night,0,0,1,Barde,me gustó eso,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:38:00,Night,0,0,1,Fede,segun estimaciones de varios analistas a milei le afanaron entre y puntos sólo con tener más fiscales gana caminando,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:39:00,Night,0,0,1,Fede,hay muchos centros de votacion donde no tuvo fiscales en las mesas solo fiscal general,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:40:00,Night,0,0,1,Matias,que es esto segal ni una teta ,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:40:00,Night,0,0,1,Matias,fede como va el partido,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:40:00,Night,0,0,1,Fede,no llegue al hotel todavia,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:41:00,Night,0,0,1,Fede,estoy saliendo de una reunion con biden,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:42:00,Night,0,0,1,Matias,me sorprende,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:44:00,Night,0,0,1,Fede,me consultaron para saber que iba a hacer massa con la plata de aca a fin de año bicicletas y colchones le dije,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,01:53:00,Night,0,0,1,Barde,hoy opinaron ezequiel y delca a ver si te animas,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,03:59:00,Night,0,0,1,Chongui,no jode este tipo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:17:00,Night,0,0,1,Loro,que pena hacian unps barbijos barbaros ,🤦🏻,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:18:00,Night,0,0,1,Chongui,_,🤷,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:18:00,Night,0,0,1,Chongui,para mi la ciencia es importante,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:19:00,Night,0,0,1,Chongui,que queres que te diga,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:19:00,Night,0,0,1,Loro,y que hicieron aparte de los barbijos,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:20:00,Night,0,0,1,Loro,que busquen laburo en un laboratorio privado si son tan capaces,🤷🏻,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:21:00,Night,0,0,1,Loro,capaz que ganan mas guita que laburando en el estado,😌,regular msg,5,Positive,0.484,Positive,msg,emoji
2023-08-16,8,2023,Wednesday,04:21:00,Night,0,0,1,Chongui,y yendose muchisimo mas,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:22:00,Night,0,0,1,Chongui,pero sin embargo hay muchos que se quedan,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:22:00,Night,0,0,1,Chongui,porque en general en los ambitos academicos y cientificos la plata no es el eje,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:22:00,Night,0,0,1,Chongui,obvio que todos necesitan guita para vivir,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:22:00,Night,0,0,1,Chongui,pero no es el norte,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:22:00,Night,0,0,1,Loro,ahora si son un cachibache que pongan un kiosco o un uber,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:25:00,Night,0,0,1,Loro,sarasa luis,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:25:00,Night,0,0,1,Loro,no sirve para nada,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:25:00,Night,0,0,1,Loro,y menos ahora,_,short msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:25:00,Night,0,0,1,Chongui,la verdadsabes que estuve pensando mucho todo el dia milei tiene que ganar,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:26:00,Night,0,0,1,Loro,seria bueno pero va a ganar la pato,🤷🏻,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:27:00,Night,0,0,1,Chongui,parece que la estrategia es otra bajarle el precio a la pato y polarizar milei y massa,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:27:00,Night,0,0,1,Chongui,todos los medios empezaron con el tiki tiki ese,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:28:00,Night,0,0,1,Loro,mm si pero antes de las paso era el peladomassa,🤷🏻,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:28:00,Night,0,0,1,Loro,los medios ya ni para eso sirven,_,short msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,04:30:00,Night,0,0,1,Chongui,sigo programando,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,11:17:00,Morning,1,0,0,Barde,especialmente en el conurbano no me sorprenderia,_,short msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,12:42:00,Morning,1,0,0,Fede,la unica arma que le queda a massa para ganarle a milei es dolarizar antes de las elecciones le sacariaa milei muchisimos votos,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,12:51:00,Morning,1,0,0,Chongui,buen día dicen que si el usd se va a con mil palos dolarizan,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,12:52:00,Morning,1,0,0,Chongui,despegarse de los k,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:12:00,Afternoon,0,1,0,Belle,grande luisito,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:20:00,Afternoon,0,1,0,Belle,hagan sus apuestas muchaches quien creen que ocupara el trono de albertitere a partir de diciembre ,_,regular msg,4,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:21:00,Afternoon,0,1,0,Belle,el leon pato o el panqueque,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:21:00,Afternoon,0,1,0,Belle,que comience el juego ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:28:00,Afternoon,0,1,0,Loro,se juega un segundo asado pagan los perdedores sale juntada ,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:31:00,Afternoon,0,1,0,Belle,el asado debería pagarlo albertito que nos tiene a fideos y polenta el muy hijo de p,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:32:00,Afternoon,0,1,0,Belle,acuérdense cuando dijo a partie del lines empiézala batalla contra la inflación ,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:32:00,Afternoon,0,1,0,Belle,_,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:33:00,Afternoon,0,1,0,Belle,volvee guzmán te re perdonamos jja,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,13:45:00,Afternoon,0,1,0,Chongui,hagamos una intermedia,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:02:00,Afternoon,0,1,0,Barde,no sé cuál es la base monetaria pero me parece que es un poco más igualmente luis me parece que para dolarizar necesitas bajar un poco el déficit,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:03:00,Afternoon,0,1,0,Chongui,supuestamente el presupuesto que van a mandar es con deficit para el año que viene,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:06:00,Afternoon,0,1,0,Belle,el loco milei dice que tiene los palos que se necesitan para dolarizar,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:07:00,Afternoon,0,1,0,Chongui,claropero era con dolar a supuestamente a se necesita la mitad,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:07:00,Afternoon,0,1,0,Loro,com recontra dolarizas,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:07:00,Afternoon,0,1,0,Chongui,no es un delirio lo que dice el tio,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:08:00,Afternoon,0,1,0,Belle,quiero que gane pato pero para mí ganará milei,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:08:00,Afternoon,0,1,0,Chongui,total de que lo van a acusar de panqueque que traiciono a los k,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:08:00,Afternoon,0,1,0,Chongui,salvo que massa llame al mago sin dientes y saque algo de la galera,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:08:00,Afternoon,0,1,0,Chongui,muy probablemente gane milei,_,short msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:14:00,Afternoon,0,1,0,Chongui,a mi sinceramente me preocupa mucho ,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:14:00,Afternoon,0,1,0,Chongui,pero como dije ayermucho mas de tener una buena excusa para apostar un asado no puedo hacer,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:44:00,Afternoon,0,1,0,Belle,peluca o pato o panqueque,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:44:00,Afternoon,0,1,0,Belle,a elegir,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:44:00,Afternoon,0,1,0,Chongui,quien creemos o quien queremos,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Belle,a quien van a votar eso es papá,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Chongui,me sorprende,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Chongui,buenolo mio es cantado entonces,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Chongui,_,😂,short msg,3,Neutral,0.221,Positive,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Chongui,pero esta bueno me gustaria saber uds,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Chongui,tienen opcion,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:45:00,Afternoon,0,1,0,Belle,decilo enzo ajaj,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Belle,yo pato,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Chongui,keke,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Chongui,votaste pato en las paso,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Belle,si,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Chongui,estoy de acuerdo,_,short msg,4,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Chongui,mantenes el voto,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:46:00,Afternoon,0,1,0,Belle,la tenia al lado a mesas de distancia,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:47:00,Afternoon,0,1,0,Belle,después la salude,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-08-16,8,2023,Wednesday,14:47:00,Afternoon,0,1,0,Belle,pero igual no estoy seguro que vaya a ganar,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
